DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
BD202200000320,BDGE81FL,BD,2022,320,BD2022DHS,465.7116699,507.0367737,537.8527222,571.1237793,597.2310791,38.77999115,34.55243683,34.76933289,43.71289825,42.49554443,29.05194473,28.96765137,28.90699196,28.89074707,28.29749298,11.0500288,10.82112312,11.17420483,11.00407982,10.84191322,10,12.57519531,0.322171897,0.336833835,0.332421333,0.376294106,0.372166842,0,0,0,0,0,40.31250763,9,76.80300903,25.22986221,24.8760643,24.86143684,25.23871803,24.86758423,239.0083618,772.4633789,766.194458,0.297757924,5.042577267,31.50082588,32.14884186,32.81990814,31.45901489,31.52680969,25.95694351,26.71328163,27.20005798,25.93598175,26.08191681,20.45079613,21.32772064,21.64570427,20.45493317,20.68489647,0.080141246,21.40777779,20.78447914,20.81588364,21.586689,21.43767548,3.542057276,3.548958302,3.534678936,3.432624578,3.412442207,137.3609467,122.6251602,122.8984222,150.0499725,145.0135956,1531.112427,1660.036499,1403.119995,1805.634888,1857.326416,18.0229702,21.20587921,25.91275787,29.5520401,30.14136124,29.87080765,29.12999535,29.19236565,28.90633392,27.5052433,23.69969749,19.43525314,13.69335938,1489.092041,1343.617554,1178.061401,1174.818359,1154.893921,16989.20703,18232.66992,19015.80273,19798.50781,20494.53125,861.2398071,924.2750854,963.9747314,1003.652649,1038.936401,6.234666824,6.067265511,6.309013367,6.362828255,6.329455853
BD202200000321,BDGE81FL,BD,2022,321,BD2022DHS,587.5720825,639.7105713,678.5899658,720.5668945,769.4346924,40.50315857,35.74574661,36.3517952,45.41687393,44.14094162,29.1623497,29.11791611,29.55286026,28.71669769,28.52639771,10.75859451,10.53177071,10.88346386,10.71449661,10.55603313,10,12.45898438,0.347986192,0.339886099,0.344782472,0.365100503,0.39103806,0,0,0,0,0,43.56720352,10,53.78452682,25.19045448,25.15512085,25.27773666,25.03866005,24.89891434,208.7824554,1342.514526,627.3327026,0.764376462,3.990697145,31.2758255,31.92361069,32.59722137,31.22521782,31.31037331,25.87638855,26.63550377,27.12135506,25.8436203,26.01015663,20.51723099,21.39183998,21.71375847,20.51072121,20.75434113,0.171678469,21.21856117,21.19232559,21.00261307,21.36062431,21.27142906,3.511501789,3.521875143,3.510373354,3.40091157,3.391145945,142.2269135,125.8920593,127.6083755,154.4587708,149.6883698,1575.602783,1670.123901,1390.184937,1768.267212,1783.577271,18.00638962,21.18527222,26.15140343,29.42763329,30.00645447,29.66274261,29.04750633,29.13466835,28.85165215,27.26003075,23.65892982,19.37097549,6.205078125,1858.904663,1667.744751,1549.922241,1315.596924,1263.657959,17659.31055,18951.82031,19765.8418,20579.41797,21302.89453,895.4933472,961.0357666,1002.31427,1043.570313,1080.257324,6.293602467,6.183793068,6.408689022,6.419726372,6.378576279
BD202200000322,BDGE81FL,BD,2022,322,BD2022DHS,539.7046509,587.5955811,623.3076172,661.8648071,719.2015381,38.49984741,34.55649567,34.57791901,43.89829254,42.40811539,28.47935677,28.64315987,28.58458328,28.82781982,27.85614777,11.04852486,10.80607605,11.1572485,10.9905386,10.83190155,10,12.25488281,0.319338828,0.339774668,0.348713726,0.374047577,0.390776813,0,0,0,0,0,54.16563797,9,70.17537689,24.91921997,25.0389061,24.79613686,25.22960472,24.48651123,186.7264252,821.5834961,802.6744385,0.530467391,2.968221903,31.51905441,32.1534729,32.82361221,31.47087669,31.5258255,25.97638893,26.7240448,27.21371651,25.95664215,26.08481026,20.47052956,21.34739685,21.66636467,20.48033905,20.69392395,0.145875916,21.35908318,21.43465233,21.00768852,21.63138962,21.1168766,3.549522638,3.553125143,3.536935806,3.431988001,3.411284685,136.6560822,122.7835464,122.2998734,150.6584167,144.666153,1510.709595,1647.501343,1367.832031,1846.378296,1805.607422,18.11230278,21.32122421,25.52733231,29.59750557,30.1454258,29.85087395,29.04514313,29.1281395,28.8811779,27.50802231,23.69955444,19.47962379,11.1796875,1943.803711,1877.495483,1616.355225,1515.97229,1511.200317,15254.92871,16371.45703,17074.64648,17777.45117,18402.42383,800.2605591,858.8327026,895.7213745,932.5899048,965.3754883,6.271692276,6.07181406,6.326015472,6.390750408,6.364548683
BD202200000323,BDGE81FL,BD,2022,323,BD2022DHS,395.5361328,430.6342163,456.8067017,485.0643005,533.3596802,36.37077332,33.35441208,32.75615311,42.3497963,40.57593918,28.01124954,28.40126038,28.42396164,28.83464813,28.35665512,11.36443901,11.10688686,11.46022892,11.29626751,11.14043713,10,9.141601563,0.309995204,0.344552547,0.34997192,0.329514414,0.357894063,0,0,0,0,0,40,9,55.25657654,24.88446617,25.03791046,24.91784477,25.31391525,24.8079052,111.0137253,611.8156128,443.3744507,0.274276048,3.01028204,31.78962708,32.39537048,33.07129669,31.75285149,31.76387596,26.08611107,26.81067657,27.30804443,26.09092903,26.16333961,20.42518806,21.28848457,21.61106873,20.45658302,20.62343788,0.136561111,21.7576828,21.67455864,21.41172981,21.79318237,21.25915527,3.587630272,3.586458445,3.568272591,3.463961363,3.435706139,130.4848938,119.6242065,116.8828888,146.6980591,139.4069977,1466.457031,1622.22229,1334.46521,1877.018066,1743.086182,18.7311554,21.59333611,25.96085167,29.5832901,30.43617439,29.8735218,28.9076786,29.01608276,28.84957314,27.51832962,23.70136833,19.68883133,30.12792969,1169.171143,988.7156982,959.0951538,1019.513794,938.8063965,13829.72754,14841.94434,15479.4375,16116.58203,16683.16602,715.8682861,768.2636719,801.2622681,834.2427979,863.5708618,6.284580231,5.993463516,6.253058434,6.356899261,6.349594593
BD202200000324,BDGE81FL,BD,2022,324,BD2022DHS,642.9891357,699.7106934,744.4070435,790.9523926,845.5505371,35.61883926,32.56784439,31.98552704,40.97867584,39.60804367,28.61363792,28.09282303,28.00806618,28.15379524,27.78725052,11.56582737,11.32633114,11.6838398,11.51432323,11.35154819,10,12.43457031,0.303741366,0.354343057,0.357895374,0.384853065,0.396796405,0,0,0,0,0,39.8883667,9,76.33880615,25.41772842,24.68213844,24.77951241,25.09880257,24.30737305,205.6620789,1286.690186,769.7678833,0.433707297,4.353512287,31.91879463,32.54120255,33.21852112,31.89868355,31.91387558,26.11388779,26.84678841,27.34137726,26.12704086,26.20778465,20.35296631,21.21487427,21.53467941,20.38435936,20.56232643,0.53575182,22.22182083,21.27145386,21.55096054,22.04380989,20.82749748,3.597352505,3.598958492,3.582161665,3.486183405,3.452372789,128.1335144,117.2103195,114.5773315,142.8591766,136.7417297,1419.514282,1575.23584,1292.269897,1793.785767,1761.00769,18.52674103,21.47397804,25.65335846,29.78347588,30.44487953,29.92222786,28.94902802,29.09685135,28.92353249,27.55962563,23.66422462,19.62758446,31.30273438,1428.329834,1285.843994,1304.553589,1468.235596,1407.89917,14700.79883,15752.63379,16445.30859,17115.06836,17706.76563,748.6685181,802.2353516,837.5112915,871.6201782,901.75354,6.199024677,5.915685654,6.164169312,6.278149605,6.266539097
BD202200000325,BDGE81FL,BD,2022,325,BD2022DHS,610.0808716,664.2166138,704.5854492,748.1703491,782.56427,42.85793304,37.31656647,38.5786438,47.49441528,46.32038116,29.03531075,28.96559715,28.83755112,28.47637558,28.83926201,10.39434338,10.18204594,10.53559017,10.36316586,10.21004105,10,10.63867188,0.320146412,0.325682819,0.344978213,0.367965162,0.385715902,0,0,0,0,0,40,10,31.54516983,25.1149025,24.95619392,24.88930511,24.7290554,24.84248734,225.8602905,1354.11731,500.8197327,1.007488847,4.485260963,30.98604012,31.63512802,32.31734848,30.93632889,31.04256439,25.76393318,26.5255928,27.01016998,25.72511673,25.91663742,20.59169579,21.45308113,21.78175735,20.57316399,20.83252335,0.03125295,21.19449425,20.9467926,20.94106102,20.98173714,20.84571457,3.467086315,3.484389544,3.48007822,3.363411427,3.366333961,148.5921478,130.0254517,134.2566986,159.7432556,155.9298706,1609.236084,1778.286499,1403.652222,1778.521484,1774.664429,17.78876686,21.00786591,25.66207123,29.30166435,29.7691021,29.38148499,28.91386223,29.05707359,28.74994659,27.03743744,23.4782486,19.2944603,22.32714844,1595.75647,1673.629883,1464.462158,1405.00415,1355.85083,18188.92969,19520.20313,20358.63672,21196.61328,21941.78906,922.9364014,990.4874268,1033.030884,1075.55127,1113.362671,6.374972343,6.355802536,6.540730476,6.477965355,6.431019783
BD202200000326,BDGE81FL,BD,2022,326,BD2022DHS,3674.792236,4000.876221,4244.035645,4506.567383,4405.480957,41.80528259,39.17916107,39.25136948,50.81175232,47.26511002,28.87284088,28.5259037,28.39664841,28.31563568,28.7831192,9.4323349,9.075651169,9.418012619,9.281944275,9.164974213,10,3.860352039,0.280405492,0.247779176,0.241851732,0.256730735,0.248735473,0,0,0,0,0,62.0749321,10,15.56134605,25.71839523,25.67553329,25.60283089,25.62552643,25.74968719,131.4515533,2419.631348,733.2404785,0.053930946,1.035191536,30.84435844,31.37365532,31.99279594,30.78424644,30.76176262,26.10108566,26.80967903,27.26714516,26.11562538,26.15651131,21.41202354,22.29800415,22.57478333,21.50230026,21.59678841,1.666337013,22.56394958,22.82516289,22.80901527,22.93541718,22.71625519,3.534375191,3.515364647,3.470269203,3.410373211,3.392491341,147.7555542,137.7290344,136.2127991,173.2870178,160.3464813,1715.62146,1636.274414,1447.439697,2063.14917,1784.646118,19.26978111,22.09493828,26.26280403,29.08660889,29.69927406,29.28913689,28.79740715,28.7985878,28.87038422,27.96247482,24.4400177,20.30530548,1.668945313,5982.603027,5226.707031,4295.491699,3139.16748,3078.770996,42643.76953,42663.46875,41480.49609,40261.05078,38852.05859,2150.349609,2151.343018,2091.69043,2030.198853,1959.14917,6.872933865,6.485394955,7.005177975,7.109179497,7.009084225
BD202200000327,BDGE81FL,BD,2022,327,BD2022DHS,420.1130371,457.3919373,485.1906433,515.2041016,553.6150513,42.38348007,39.29840851,39.78753662,51.06883621,47.9346962,28.42162895,28.1178112,27.76242447,27.80006981,27.68433571,9.537977219,9.21028614,9.554037094,9.399305344,9.283116341,10,3.672851801,0.291223675,0.274696708,0.27696842,0.281856775,0.30040437,0,0,0,0,0,39.00450897,10,13.64256382,25.52106476,25.770504,25.1806736,25.10223198,25.19786644,176.449646,1907.13147,173.1812286,1.683401704,2.523741484,30.75807381,31.32027054,31.9450531,30.68676186,30.69084358,25.96644974,26.68598175,27.15073776,25.95798683,26.02578163,21.22009468,22.10998344,22.39101601,21.28745651,21.40772629,0.071649298,22.62049866,23.42319489,22.59892273,22.40439415,22.71139717,3.505902767,3.49262166,3.458724022,3.384592056,3.362196207,148.5923615,137.2544708,137.6141052,172.8471832,161.1658478,1716.604248,1610.001343,1365.293823,2048.414551,1725.801025,19.01094627,21.95139885,26.66974831,29.1700592,29.69095993,29.24347115,28.79728699,28.83441925,28.88653755,27.87408638,24.24334335,20.0341568,24.34863281,1398.834473,1197.83313,1154.071045,1283.723999,1169.511841,14886.83398,15399.39063,15489.65723,15562.69824,15554.94531,806.3658447,834.1292114,839.0186157,842.9749756,842.5549927,6.809357166,6.430142879,6.984214306,7.059135914,6.932391167
BD202200000328,BDGE81FL,BD,2022,328,BD2022DHS,209.6535645,228.2572479,242.1299591,257.1078796,270.8840637,41.52440262,39.06710815,38.79000473,50.55670166,46.8531189,27.61943245,27.24875069,27.05051994,26.94610977,27.46603966,9.380034447,8.993619919,9.323784828,9.226302147,9.115451813,10,3.117863894,0.174578026,0.14890711,0.135931775,0.160767525,0.173148721,0,0,0,0,0,40.57475662,9,35.02768707,25.11628342,25.20295525,24.91768456,24.80460739,25.07556915,187.7098083,1320.42334,440.6444702,0.013000932,0.600718141,30.92118073,31.42235374,32.02968979,30.87283134,30.83711052,26.20121574,26.90169334,27.34982681,26.23559189,26.25355911,21.54114532,22.42873192,22.70590401,21.64652824,21.72165871,0.001706823,22.61313629,23.15715981,22.78484917,22.6631012,22.68510056,3.562803984,3.543750048,3.487977505,3.426128626,3.410937548,147.9433136,138.4440613,135.2986603,173.2137604,159.8130646,1656.142944,1721.603149,1458.834473,2149.829346,1848.245728,19.27171135,22.21800613,26.07064056,29.16626549,29.62425232,29.27073288,28.76206017,28.75657654,28.73678398,27.98860359,24.45567513,20.23321533,19.45129776,1533.204956,1431.383667,1184.88855,1042.561279,935.2477417,11818.34668,11823.80566,11495.95508,11157.99609,10767.50684,802.6571655,803.0278931,780.7615356,757.8086548,731.2880859,6.899964809,6.534930229,6.989457607,7.080893993,7.024170876
BD202200000329,BDGE81FL,BD,2022,329,BD2022DHS,1270.578735,1383.324097,1467.397827,1558.169678,1879.987183,42.09930038,39.0961113,39.43097687,50.77700424,47.52802277,28.35079575,27.95750046,27.97566032,27.4301548,27.70875359,9.553949356,9.2186203,9.560980797,9.413194656,9.29561615,10,6.001951694,0.300030857,0.293788373,0.284491688,0.290104359,0.278755277,0,0,0,0,0,77.63924408,10,22.29098129,25.42864418,25.57286453,25.52468491,25.11580658,25.43130684,143.9803314,1720.163086,515.7062378,0.05280675,1.406366587,30.81154633,31.36471367,31.98880386,30.74301338,30.74084282,26.01089478,26.72764778,27.19101715,26.00868225,26.06953239,21.25759506,22.14609337,22.42782211,21.32981873,21.44522667,0.559234023,22.50649261,23.18823051,23.0737114,22.80145836,23.15386009,3.51770854,3.503038168,3.464973927,3.392925501,3.372612953,148.0930634,136.9551697,136.6273041,172.2825928,160.2936249,1703.182739,1651.626953,1411.356079,2046.172607,1751.122803,19.08181,21.9914875,26.65979004,29.17026901,29.671772,29.24864197,28.78804207,28.80431175,28.86356735,27.8943882,24.3032074,20.13212776,7.294921875,4392.841309,3389.65625,3439.132324,2965.363037,2714.812256,33596.73047,34431.25391,34329.62109,34207.44141,33927.34766,1720.628174,1763.367554,1758.162476,1751.905151,1737.560425,6.81664896,6.444309711,6.968311787,7.049413681,6.942668915
BD202200000330,BDGE81FL,BD,2022,330,BD2022DHS,113.063324,123.0960464,130.5774078,138.6548004,134.7948914,42.67621613,41.0337677,39.82268143,53.0185318,49.215271,26.32002449,26.07139015,25.91638756,26.51699448,26.27614212,8.870544434,8.365841866,8.656655312,8.697598457,8.612905502,7,6.615431309,0.325652599,0.280691296,0.226272807,0.258942008,0.320665747,0,0,0,0,0,24.13882828,9,2.015599251,24.10180855,24.42753792,24.05541611,24.43665123,24.3303299,23.86459351,175.6109772,42.97154617,0.03967499,0.080428131,30.71284676,31.15406609,31.71441078,30.65755272,30.62206459,26.25237274,26.94451714,27.37042999,26.28605461,26.28781891,21.84230232,22.78822327,23.05775452,21.95995522,22.00915909,0,21.8835907,22.78368568,22.19444466,22.35630798,22.38451958,3.574841022,3.553240776,3.501634836,3.410850763,3.403530121,152.5606689,145.8028564,139.4444885,180.8383026,167.505661,1731.419189,1817.352051,1516.634277,2172.162354,1919.971558,19.26761246,22.40654564,26.58153725,29.20766449,29.7694149,29.36819649,28.76868629,28.70283318,28.56551743,27.80026627,24.36315155,20.321558,31.3318367,455.7519531,440.8497925,393.7756653,372.9765625,340.3733521,2840.223389,2841.5354,2762.745117,2681.525879,2587.682373,174.4326477,174.5132294,169.6743011,164.6862183,158.9228058,6.8441782,6.525809765,7.040707588,7.112120628,6.973638535
BD202200000331,BDGE81FL,BD,2022,331,BD2022DHS,335.2045288,364.9490356,387.129425,411.0768433,426.1266785,41.72629166,39.57187271,38.90607071,51.11361313,47.38333511,26.82295418,26.19593811,25.68843842,26.36885452,26.54489326,9.208853722,8.766797066,9.077604294,9.05078125,8.950521469,10,2.253600836,0.139041483,0.115503646,0.083480209,0.099140622,0.116122782,0,0,0,0,0,41.95021439,9,10.37337685,24.96169281,24.907547,24.60751534,24.97363091,24.92980003,62.30434036,856.1001587,265.3128052,0.022618007,0.438950479,30.88229179,31.35403633,31.93906403,30.83828163,30.79830742,26.24947929,26.94622421,27.38281441,26.29010582,26.29505157,21.67343712,22.58724022,22.86145973,21.78750038,21.84778595,0.077837706,23.10043144,23.61915779,23.52659035,23.57840919,23.3147068,3.577474117,3.556250095,3.498828173,3.423177242,3.411979198,149.2747345,140.727478,136.1256561,174.9709625,161.6709595,1647.310181,1760.25,1432.996338,2106.247559,1833.379517,19.3006134,22.32465172,26.09606743,29.23184776,29.73241615,29.3691864,28.77748489,28.76747322,28.74566078,27.96783638,24.44503403,20.31456947,14.30106068,1078.105957,985.0637817,820.1459351,759.5025024,676.7860107,8660.869141,8664.870117,8424.610352,8176.942871,7890.779785,1184.717529,1185.264771,1152.39978,1118.521362,1079.377197,6.880104065,6.543749809,6.992278576,7.067369461,6.995481491
BD202200000332,BDGE81FL,BD,2022,332,BD2022DHS,4060.951172,4421.301758,4690.013184,4980.132813,5128.449707,42.11968994,39.61072922,39.72430801,51.40221024,47.8569603,28.15833282,27.88423538,27.79522705,28.01159096,28.26571465,9.342925072,8.9845047,9.329644203,9.188889503,9.072786331,10,6.010741711,0.289868385,0.289542198,0.27316615,0.294130385,0.294878215,0,0,0,0,0,82.46963501,10,2.917083025,25.35206223,25.33471298,25.22500038,25.34202766,25.50554657,173.2595062,1956.759277,434.4067078,0.046824154,0.605159044,30.76762199,31.2995224,31.91814423,30.70247459,30.68172836,26.07000923,26.77964401,27.23780441,26.07812691,26.12421989,21.42469597,22.3150177,22.58849907,21.51358604,21.60894203,1.34103322,22.54579163,22.78518867,22.6547718,22.67246437,22.74537849,3.521875143,3.501822948,3.46176219,3.403949738,3.385373354,148.3402863,138.7097626,137.516098,174.9705353,162.0136719,1766.850952,1664.080566,1409.626709,2101.561523,1773.656128,19.16373444,22.09358597,26.62674522,29.10270882,29.67152405,29.22400665,28.79149246,28.78701782,28.79584694,27.86228752,24.37802124,20.18482208,1.999023438,6607.728516,6880.108398,5745.216797,5468.245605,4915.172363,46522.80469,46544.29688,45253.71484,43923.34375,42386.1875,2506.42334,2507.581055,2438.050781,2366.376953,2283.562256,6.873836517,6.469682693,7.043181419,7.157773018,7.019795895
BD202200000333,BDGE81FL,BD,2022,333,BD2022DHS,962.6938477,1048.118896,1111.820068,1180.596069,1275.060303,39.68856049,34.67096329,36.24520111,42.91489029,43.5934906,27.02529526,28.07628441,28.19326401,28.12081718,27.89771843,10.79882813,10.64045143,11.00611973,10.8123703,10.6389761,10,16.58496094,0.331115514,0.335651219,0.356803626,0.384117365,0.413012087,0,0,0,0,0,46.13783264,9,99.89803314,23.95879364,24.2557869,24.5177803,24.61074638,24.45174026,169.4777679,1379.290405,1241.252075,0.103790782,3.870221138,31.23098946,31.9397583,32.65065002,31.21766472,31.32942772,25.81141472,26.60217094,27.11302185,25.78342056,25.98402786,20.43216133,21.29930687,21.64453125,20.40529633,20.69045258,0.517263114,20.89229202,20.43529129,20.84229469,21.10067558,21.0057621,3.512066126,3.523263931,3.526388884,3.418836832,3.393663168,139.388855,122.154953,127.8146744,146.7190094,147.9416199,1702.936768,1710.312378,1289.432251,1628.476563,1841.683472,17.28103065,20.62737274,25.7612648,29.43433952,29.88989449,29.50490189,28.92572784,29.06918335,28.68600464,27.17375183,23.29869843,18.96084213,2.265625,2699.170166,2950.226563,2898.356445,2301.853516,2405.789307,22113.69922,23703.98828,24692.70117,25678.47266,26549.57422,1125.334717,1206.262207,1256.576416,1306.740845,1351.070068,6.122443676,6.106670856,6.308541775,6.258107662,6.186757565
BD202200000334,BDGE81FL,BD,2022,334,BD2022DHS,717.8371582,781.534729,829.0336914,880.3169556,979.5357056,39.28357315,34.3837471,35.9786911,42.46293259,43.30389786,28.2323494,28.06531143,28.50104141,28.26810646,27.74112511,10.8115015,10.65781307,11.02504349,10.82851601,10.65529537,10,17.40820313,0.285588056,0.285800695,0.293770641,0.326977074,0.336574733,0,0,0,0,0,42.41285706,9,94.37695313,24.29590988,24.24501228,24.57235718,24.60032272,24.26421738,169.2774963,704.6135864,1306.600952,0.026628194,4.962212086,31.24175453,31.95503616,32.67061615,31.23346329,31.34435844,25.81679726,26.60876846,27.12482643,25.79071236,25.98958397,20.43025208,21.29722214,21.64557266,20.40494919,20.68906212,0.249150336,20.35947227,20.42471313,20.64367485,20.93253708,20.78731155,3.517968893,3.528125048,3.531944513,3.422656298,3.394704819,138.1983948,121.3101578,127.0747452,145.3360291,147.003952,1663.786621,1702.538208,1296.124023,1613.060547,1826.064087,17.32476425,20.59606743,25.64207458,29.490942,29.90542412,29.5362072,28.89583969,29.07388878,28.69279671,27.33169174,23.31346703,18.97169495,8.547851563,2664.214355,2864.347168,2651.109619,1939.820801,1890.244019,18616.35742,19955.13672,20787.48242,21617.35352,22350.6875,947.6672363,1015.817932,1058.188477,1100.433228,1137.763672,6.104509354,6.087313175,6.285972118,6.233940601,6.157469273
BD202200000335,BDGE81FL,BD,2022,335,BD2022DHS,995.4771118,1083.811157,1149.681519,1220.799683,1303.10791,38.67626572,33.93283463,35.26676178,41.91339874,42.58792877,28.4915905,28.96936226,28.49585915,28.43384552,28.22245407,10.93777466,10.77864647,11.14506721,10.94992733,10.77612877,10,17.98632813,0.33114931,0.34195596,0.353770316,0.37131837,0.399549127,0,0,0,0,0,41.80120468,9,98.74458313,24.45842361,24.57207108,24.44041824,24.61163902,24.49932861,150.6754303,713.3240967,1078.458984,0.037843682,5.043474197,31.34453201,32.05711746,32.76471329,31.33774757,31.44458961,25.85788536,26.64904594,27.16001129,25.8349247,26.02986145,20.40675735,21.2784729,21.61964798,20.38781929,20.66846085,0.255553812,20.42525864,20.17477798,20.38497543,20.78943062,20.77620506,3.530005932,3.539930582,3.540277958,3.435156345,3.404658556,136.5274506,120.1198807,124.8541412,143.9790802,144.9973602,1603.360596,1655.317139,1260.447266,1582.920654,1772.279053,17.32386589,20.63032532,25.69068527,29.64002037,30.0536499,29.59061432,28.95943642,29.10266113,28.7619133,27.31192589,23.32292557,18.97968674,7.774414063,2392.710205,2111.651611,2137.476563,1743.01416,1643.036255,18477.42578,19806.21484,20632.34961,21456.02539,22183.88672,940.289856,1007.910095,1049.950928,1091.866577,1128.906372,6.078502655,6.034570217,6.237708092,6.21322298,6.138568878
BD202200000336,BDGE81FL,BD,2022,336,BD2022DHS,549.2286987,597.9647827,634.3070068,673.5446167,727.7932129,42.24486923,36.54042053,37.91911316,46.03894043,45.42796326,28.68477249,28.59711838,28.61816025,28.61691666,28.62491226,10.57938385,10.39045143,10.74917507,10.57209206,10.40980911,10,12.92871094,0.329737306,0.334965467,0.323619455,0.361084044,0.378079832,0,0,0,0,0,45.10955048,10,77.94998169,24.87402344,24.65694237,24.54878426,24.6215477,24.64827156,305.4692078,2280.281982,686.9796143,0.578781903,6.93837595,31.0934906,31.76059151,32.45064926,31.06210899,31.176651,25.77669334,26.54800415,27.03246498,25.74453163,25.95069504,20.51410675,21.37013817,21.70147514,20.49001884,20.76683998,0.01772905,21.06327629,20.71676826,20.47941017,20.62617874,20.67163086,3.471788168,3.494097233,3.493055582,3.381336927,3.382552147,146.6652374,127.6757813,132.4535675,155.673172,153.6624603,1635.519165,1831.935669,1416.412964,1704.099609,1793.995728,17.49598122,20.84122276,25.67345619,29.3151226,29.71782684,29.36497307,28.95327568,29.09296989,28.70786858,27.03993416,23.38252449,19.12287712,28.66894531,2101.124023,1677.952148,1447.922363,1752.821899,1750.994263,19897.34961,21328.25,22217.86914,23104.8418,23888.63672,1010.592163,1083.267944,1128.452026,1173.501587,1213.310791,6.277443409,6.289170742,6.449791431,6.384634972,6.324813366
BD202200000337,BDGE81FL,BD,2022,337,BD2022DHS,1041.925903,1134.381592,1203.325439,1277.761963,1401.812866,43.45949554,37.45757294,39.40642166,47.10586929,46.89104843,27.78583336,28.16057968,28.26790428,28.21183968,27.82696533,10.3494215,10.17394352,10.53436089,10.35166359,10.18956947,10,13.68261719,0.281029463,0.303264052,0.314457893,0.330380559,0.347718418,0,0,0,0,0,63.04040527,10,73.33224487,24.4776535,24.69562912,24.43214607,24.30041885,24.52171707,286.2956848,1855.919067,937.1065063,0.118532464,7.15445137,30.90017509,31.5740757,32.27690887,30.86652184,30.9885273,25.69636917,26.47191811,26.96532059,25.65943336,25.87200546,20.55075264,21.40012932,21.7425499,20.51486015,20.79895782,0.293993682,21.16947365,21.23067856,20.59638786,20.38899612,21.21646881,3.449580431,3.470139027,3.476461411,3.3611691,3.362861633,149.9170227,129.9829865,136.9949036,158.33078,157.6881104,1644.681274,1922.543579,1431.124146,1687.998169,1751.615112,17.63511467,20.81573677,25.48695183,29.19040489,29.54910851,29.29301834,28.88488007,29.01359177,28.67607117,27.25521851,23.44922829,19.19642258,7.4296875,2365.011719,2255.172119,2395.679932,1760.186768,2014.441528,19883.89648,21313.83008,22202.84766,23089.2207,23872.48438,1010.557312,1083.230713,1128.413208,1173.461182,1213.268921,6.328965664,6.386408806,6.549526691,6.431849957,6.381482601
